date,AdrActCnt,BlkCnt,IssContNtv,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-07,27943,28790,1382080,32995.266681655861184,1382080,32995.266681655861184,0.0000036723747453451066,0.0238736300949698,,-9.576126131141468,1183968,44447,294012813.681255,7019153.157007557918396051099,7705.87320621896,183.9671664840103872447733874,2.48304,0.059279178471013812192,342502946.396814,8176788.648714806933536146217,,0.044780915253778024,0.04992767437961531
2018-11-08,33494,28781,1381792,31695.6458399671012256,1381792,31695.6458399671012256,0.000003580296177617367,0.0229380730529393,,-11.453915160195121,1272082,51580,174585684.442709,4004659.183744267284174904564,3927.67414251997,90.09327640926379555091744782,2.12269,0.048690418288743722717,202589432.27118,4647011.197189825367973679374,,0.045195559828643456,0.05024247244626267
2018-11-09,27554,28776,1381632,31537.0369628708803584,1381632,31537.0369628708803584,0.00000360520702209913,0.0228259311907012,,-9.302237847760189,1304051,42974,488013716.609263,11139367.51544139257269938522,12260.7189987209,279.8623282133261775767740951,3.48455,0.07953809853055786646,526892138.251031,12026803.69263945731989851294,,0.04495216760552471,0.050234666843989646
2018-11-10,26945,28792,1382144,31481.0170532463027968,1382144,31481.0170532463027968,0.000003585162952775912,0.0227769444090097,,9.718893060383504,1201709,44377,178123742.534114,4057114.581624271164371206906,4482.28051806936,102.0926541856530108472335128,1.98,0.045098349929839206,198910162.550364,4530565.714796723919291614531,,0.027269558334983728,0.04993576715465047
2018-11-11,29200,28792,1382144,31193.5711188383072512,1382144,31193.5711188383072512,0.0000035623516688339835,0.0225689733622823,,-0.21103525169446757,1397701,44602,189997301.54479,4288044.037469883198110074217,4822.57441289785,108.8405534623157786338327631,3,0.0677069200868469,215096463.96407,4854506.365526210486880396961,,0.022432268652087715,0.04990591143748864
2018-11-12,30655,28792,1382144,30744.8664479809954048,1382144,30744.8664479809954048,0.000003519307052176949,0.0222443294244167,,-4.5781478002331,1215859,50139,228220428.418006,5076610.3911116360897303271,5361.99124374644,119.2738995967336330385197015,2.1,0.04671309179127507,268844878.970203,5980274.05188063307321995559,,0.02182543680584802,0.04844005764525173
2018-11-13,29262,28342,1367744,29512.365970669823584,1367744,29512.365970669823584,0.000003442504511807272,0.0215774048145485,,-7.593242486557964,1180211,61228,420600076.330924,9075458.112022346116535647814,7734.03884644174,166.8804870411171277538096544,1.962566,0.042347081057269191451,473539730.489935,10217758.46055352258972081935,,0.02244019560877341,0.04859463690680822
2018-11-14,29326,28790,1382080,25999.699969321588832,1382080,25999.699969321588832,0.0000033748001596323335,0.0188120079657629,,-23.209904255969636,1124835,53263,1624609885.87264,30562174.11429325953750983706,33172.835493536,624.0476455513414942122586144,2.782044,0.0523358338891028813676,1766884736.892209,33238649.74500112142021975125,,0.031620257755392345,0.05177919895456604
2018-11-15,103501,28791,1382112,25825.0053623064777792,1382112,25825.0053623064777792,0.0000033736519074387738,0.0186851755590766,,-21.603065103656455,1283770,55455,1932670778.04138,36112292.78560035004822938971,36443.2700657371,680.9488991251387387265743619,4.123252,0.0770436874943137091032,2020961541.495448,37762021.20098451493343398332,,0.031424038158408156,0.051783687610266756
2018-11-16,61334,28482,1372224,25482.2402689854281856,1372224,25482.2402689854281856,0.000003378816364064691,0.0185700295789794,,-22.1420909791236,1648319,52178,464719062.555343,8629846.737568297621801956934,10003.1820963502,185.7593874131403763913809859,3.10703,0.057697639002776365182,521946035.423359,9692553.316442806329206139805,,0.031382400751680486,0.05078770417438682
2018-11-17,29095,28791,1382112,25713.6912565283751264,1382112,25713.6912565283751264,0.00000338198947992527,0.0186046364234797,,-22.06105106072344,1400451,56811,323959615.877286,6027150.869287047641724312094,7188.6768282478,133.7427187554435434241298697,1.530895,0.0284817448775229553315,408395919.289586,7598057.595215507502674092404,,0.03139344940065359,0.05042913082112094
2018-11-18,63242,28524,1373568,25562.5636472412710784,1373568,25562.5636472412710784,0.0000033499687629525996,0.0186103372000813,,-21.764906872202513,1423780,57310,636903913.338591,11852996.59128253657103962745,12001.522883274,223.3523877722211038032101762,5.78463,0.107653914877706290419,687807276.440431,12800325.34322595535490780704,,0.03142116014745919,0.0503533582480331
2018-11-19,69683,27721,1347872,20824.4607103719130208,1347872,20824.4607103719130208,0.0000032239639339972207,0.0154498800408139,,-35.23064189245421,1562838,62773,765007859.609286,11819279.66124326986698743788,14107.4105525874,217.9578007239874630642468849,5,0.0772494002040695,885564482.617569,13681865.02484686717882519941,,0.04509865905876786,0.05455436049517886
2018-11-20,32208,28521,1373472,18434.0315313653129856,1373472,18434.0315313653129856,0.0000031086017310396104,0.0134214833148148,,-43.82843301215203,1124646,56981,1128157519.9947,15141547.33109171016572748156,21860.3717494707,293.3986146911698192833685264,5,0.067107416574074,1245625842.656591,16718146.46371756147521916435,,0.05051081390160528,0.05342811357174898
2018-11-21,32921,28111,1360352,19721.455309011601824,1360352,19721.455309011601824,0.0000031866985457448135,0.014497317833187,,-38.42861849071329,1276520,56409,610002691.579126,8843402.898922132793679254562,12505.7436653939,181.2997406575803455048473593,4.2,0.0608887348993854,705436494.421206,10226937.07075347138162336352,,0.05348778541395022,0.05399066952666435
2018-11-22,58350,28710,1379520,18891.74548247581728,1379520,18891.74548247581728,0.000003182076504389766,0.013694433920839,,-40.8911895178038,1581277,52877,4497569278.69868,61591665.29153459747605379252,86340.5488463649,1182.384940865516075739508151,5.323319,0.072899840285046744641,4565429201.349236,62520968.518145882344417129,,0.054004196795401714,0.054156282952366616
2018-11-23,29103,28787,1381984,18584.1092492671538112,1381984,18584.1092492671538112,0.000003134673335841152,0.0134474127408618,,-41.988217720138216,1842438,48221,473816754.680901,6371609.463729738021262740482,12377.7847825902,166.4491807890487606047842344,2.82,0.037921703929230276,596869160.001283,8026345.946828733272634525689,,0.05389639871933466,0.05340339984678066
2018-11-24,30278,28784,1381888,16849.42514327570048,1381888,16849.42514327570048,0.0000032033714226844475,0.0121930468628975,,-46.84235463822736,1572062,43579,403070966.15293,4914663.179376047540727914675,11361.923892478,138.536470473659029997535005,1.967982,0.023995696751338747845,495141281.3103,6037280.84677160196325459425,,0.055798463408852375,0.054533568092155135
2018-11-25,30890,28785,1381920,16715.304177589471104,1381920,16715.304177589471104,0.0000030646484576406087,0.0120957104445912,,-48.33815894296374,1649594,44068,416270083.002475,5035082.39074388260841996322,11439.772640144,138.3721774071384280487891328,2.558342,0.0309449640502363397904,504127900.705866,6097785.113977778763161811979,,0.05530600600222733,0.05453378189487342
2018-11-26,29949,28784,1381888,15775.4004251547790336,1381888,15775.4004251547790336,0.0000030851213730644277,0.0114158314025122,,-50.51762307873028,1662351,42757,473480628.575491,5405175.02817330546332474849,13204.7133952408,150.7427818385634161926439378,5,0.057079157012561,564593930.640313,6445309.123071480123782794319,,0.05566935944910142,0.05392477911507172
2018-11-27,100755,28745,1380640,16204.937944197542928,1380640,16204.937944197542928,0.000003107928382386208,0.0117372652858077,,-49.57731214878606,1916330,43330,376316158.126498,4416922.579266666174940702435,10397.7801493267,122.0415039961526790602206756,5.654949,0.0663736365907129673073,450535813.870327,5288058.368153308365561258118,,0.056151104337456695,0.054121920272998794
2018-11-28,33103,28782,1381824,19847.8924947280222272,1381824,19847.8924947280222272,0.0000034130047140570656,0.0143635459325703,,-34.48532809107545,1833912,49385,655653685.409799,9417511.82624264547617687637,16640.0395977504,239.0099730820764888539698531,5,0.0718177296628515,821768355.534901,11803507.52065831143573428604,,0.06905447320183632,0.060653893520599765
2018-11-29,31911,28585,1375520,21378.621762762105296,1375520,21378.621762762105296,0.0000036664463296613883,0.0155422107732073,,-29.308058748050676,1914173,53717,864975351.35077,13443629.22432270698618022462,20437.1591019086,317.6386343674354708631734528,2.190309,0.0340422441364529080557,1097822875.477224,17062594.52231552705102058054,,0.07106348186593865,0.06163886009507074
2018-11-30,44945,28757,1381024,19610.3582385585578912,1381024,19610.3582385585578912,0.0000035737915866753967,0.0141998678071913,,-35.9879962038512,1823993,60356,633809162.57896,9000006.323607850892342075048,11950.6198053926,169.6972214505771393047998044,12.15126,0.172546285690811356038,721291608.974274,10242245.49787100874859389662,,0.07237500089527497,0.06259446770312325
